iter	Passed	Remaining
3255	10278	21289
3256	10281	21286
3257	10284	21282
3258	10287	21278
3259	10291	21277
3260	10294	21274
3261	10297	21270
3262	10300	21266
3263	10303	21263
3264	10306	21260
3265	10309	21256
3266	10312	21252
3267	10315	21248
3268	10318	21245
3269	10321	21241
3270	10324	21238
3271	10327	21235
3272	10330	21231
3273	10332	21227
3274	10335	21223
3275	10338	21220
3276	10341	21216
3277	10344	21212
3278	10347	21208
3279	10349	21204
3280	10352	21200
3281	10355	21196
3282	10358	21193
3283	10361	21189
3284	10363	21185
3285	10367	21182
3286	10369	21177
3287	10372	21174
3288	10375	21170
3289	10378	21166
3290	10381	21162
3291	10384	21159
3292	10386	21155
3293	10389	21151
3294	10392	21147
3295	10395	21143
3296	10398	21139
3297	10400	21136
3298	10403	21132
3299	10406	21128
3300	10409	21124
3301	10412	21120
3302	10415	21116
3303	10417	21113
3304	10420	21109
3305	10423	21105
3306	10426	21101
3307	10429	21097
3308	10431	21094
3309	10434	21090
3310	10437	21086
3311	10440	21082
3312	10443	21078
3313	10446	21075
3314	10448	21071
3315	10451	21067
3316	10454	21063
3317	10457	21059
3318	10460	21055
3319	10463	21052
3320	10465	21048
3321	10468	21044
3322	10471	21041
3323	10474	21037
3324	10477	21033
3325	10480	21030
3326	10483	21026
3327	10486	21023
3328	10489	21019
3329	10492	21015
3330	10495	21012
3331	10497	21008
3332	10500	21004
3333	10503	21001
3334	10506	20997
3335	10509	20994
3336	10512	20990
3337	10515	20986
3338	10518	20982
3339	10521	20979
3340	10524	20975
3341	10526	20971
3342	10529	20968
3343	10532	20964
3344	10535	20960
3345	10537	20956
3346	10540	20952
3347	10543	20948
3348	10546	20944
3349	10549	20940
3350	10551	20937
3351	10554	20933
3352	10557	20929
3353	10560	20925
3354	10563	20921
3355	10566	20918
3356	10569	20914
3357	10571	20910
3358	10574	20906
3359	10577	20903
3360	10580	20899
3361	10583	20896
3362	10586	20892
3363	10589	20888
3364	10591	20884
3365	10594	20880
3366	10597	20876
3367	10600	20873
3368	10603	20869
3369	10605	20865
3370	10609	20862
3371	10612	20859
3372	10615	20855
3373	10617	20851
3374	10620	20847
3375	10623	20843
3376	10625	20839
3377	10628	20835
3378	10631	20831
3379	10634	20828
3380	10637	20824
3381	10640	20820
3382	10643	20817
3383	10645	20813
3384	10648	20809
3385	10651	20806
3386	10654	20802
3387	10657	20798
3388	10660	20795
3389	10663	20791
3390	10665	20787
3391	10668	20783
3392	10671	20780
3393	10674	20776
3394	10677	20772
3395	10680	20768
3396	10682	20764
3397	10685	20761
3398	10689	20758
3399	10691	20755
3400	10694	20751
3401	10698	20748
3402	10700	20744
3403	10703	20740
3404	10706	20737
3405	10709	20733
3406	10712	20730
3407	10715	20726
3408	10718	20722
3409	10721	20719
3410	10724	20716
3411	10727	20712
3412	10730	20709
3413	10734	20707
3414	10737	20705
3415	10742	20704
3416	10746	20703
3417	10749	20699
3418	10753	20698
3419	10757	20697
3420	10761	20696
3421	10764	20692
3422	10768	20690
3423	10772	20688
3424	10776	20688
3425	10780	20685
3426	10783	20682
3427	10787	20680
3428	10791	20679
3429	10794	20677
3430	10798	20673
3431	10802	20673
3432	10806	20671
3433	10809	20668
3434	10812	20665
3435	10815	20661
3436	10819	20659
3437	10823	20658
3438	10827	20656
3439	10830	20652
3440	10834	20651
3441	10838	20650
3442	10842	20648
3443	10845	20644
3444	10848	20642
3445	10852	20640
3446	10857	20640
3447	10860	20637
3448	10863	20634
3449	10868	20633
3450	10872	20633
3451	10875	20629
3452	10878	20626
3453	10882	20623
3454	10886	20622
3455	10890	20621
3456	10893	20617
3457	10896	20615
3458	10900	20613
3459	10905	20612
3460	10908	20610
3461	10912	20608
3462	10916	20606
3463	10920	20604
3464	10923	20601
3465	10926	20598
3466	10929	20595
3467	10934	20594
3468	10938	20593
3469	10941	20589
3470	10944	20586
3471	10947	20583
3472	10951	20582
3473	10955	20580
3474	10959	20578
3475	10962	20575
3476	10967	20575
3477	10970	20572
3478	10974	20570
3479	10977	20566
3480	10982	20567
3481	10985	20564
3482	10988	20560
3483	10992	20558
3484	10995	20555
3485	10998	20552
3486	11002	20549
3487	11005	20546
3488	11008	20542
3489	11011	20539
3490	11014	20536
3491	11017	20533
3492	11020	20529
3493	11023	20525
3494	11026	20521
3495	11028	20518
3496	11031	20514
3497	11034	20511
3498	11037	20507
3499	11040	20504
3500	11044	20501
3501	11046	20497
3502	11049	20494
3503	11052	20490
3504	11055	20486
3505	11058	20483
3506	11061	20479
3507	11064	20476
3508	11067	20473
3509	11070	20469
3510	11073	20466
3511	11076	20462
3512	11079	20459
3513	11082	20455
3514	11085	20452
3515	11088	20448
3516	11091	20444
3517	11094	20441
3518	11096	20437
3519	11099	20433
3520	11102	20430
3521	11105	20426
3522	11108	20422
3523	11111	20419
3524	11114	20416
3525	11117	20412
3526	11120	20408
3527	11123	20405
3528	11126	20401
3529	11130	20399
3530	11133	20396
3531	11136	20393
3532	11139	20390
3533	11142	20387
3534	11145	20383
3535	11148	20379
3536	11151	20377
3537	11154	20373
3538	11157	20369
3539	11160	20366
3540	11163	20362
3541	11166	20359
3542	11169	20355
3543	11172	20352
3544	11175	20348
3545	11178	20344
3546	11181	20341
3547	11183	20337
3548	11186	20333
3549	11189	20330
3550	11192	20326
3551	11194	20322
3552	11197	20318
3553	11200	20314
3554	11203	20311
3555	11206	20307
3556	11208	20303
3557	11212	20300
3558	11214	20296
3559	11217	20293
3560	11220	20289
3561	11223	20285
3562	11226	20281
3563	11229	20277
3564	11231	20274
3565	11235	20271
3566	11238	20267
3567	11241	20264
3568	11244	20260
3569	11246	20257
3570	11249	20253
3571	11252	20249
3572	11255	20245
3573	11258	20242
3574	11261	20238
3575	11263	20234
3576	11266	20230
3577	11269	20227
3578	11272	20223
3579	11275	20219
3580	11277	20215
3581	11280	20211
3582	11283	20208
3583	11286	20204
3584	11289	20201
3585	11292	20198
3586	11295	20194
3587	11298	20190
3588	11300	20186
3589	11303	20183
3590	11306	20179
3591	11309	20176
3592	11312	20172
3593	11315	20169
3594	11318	20166
3595	11321	20162
3596	11324	20158
3597	11327	20156
3598	11330	20152
3599	11333	20149
3600	11336	20145
3601	11339	20142
3602	11342	20138
3603	11345	20134
3604	11348	20131
3605	11351	20128
3606	11354	20124
3607	11357	20121
3608	11360	20117
3609	11363	20113
3610	11366	20110
3611	11369	20106
3612	11371	20103
3613	11376	20101
3614	11379	20099
3615	11383	20098
3616	11388	20097
3617	11392	20095
3618	11396	20094
3619	11401	20093
3620	11405	20092
3621	11408	20088
3622	11411	20085
3623	11416	20085
3624	11420	20083
3625	11423	20081
3626	11426	20077
3627	11430	20076
3628	11435	20076
3629	11439	20073
3630	11442	20070
3631	11446	20068
3632	11450	20067
3633	11454	20065
3634	11457	20062
3635	11461	20060
3636	11464	20058
3637	11469	20056
3638	11472	20053
3639	11476	20051
3640	11480	20050
3641	11485	20050
3642	11488	20047
3643	11491	20044
3644	11495	20042
3645	11500	20041
3646	11503	20039
3647	11506	20035
3648	11510	20033
3649	11514	20031
3650	11518	20030
3651	11521	20027
3652	11525	20024
3653	11529	20023
3654	11533	20022
3655	11536	20018
3656	11539	20015
3657	11543	20012
3658	11546	20009
3659	11549	20006
3660	11552	20002
3661	11555	19999
3662	11558	19995
3663	11560	19991
3664	11564	19988
3665	11566	19984
3666	11569	19981
3667	11572	19977
3668	11575	19974
3669	11578	19970
3670	11581	19966
3671	11583	19962
3672	11586	19958
3673	11589	19954
3674	11592	19951
3675	11595	19947
3676	11597	19943
3677	11600	19939
3678	11603	19936
3679	11606	19933
3680	11609	19929
3681	11612	19925
3682	11615	19922
3683	11617	19918
3684	11620	19914
3685	11623	19910
3686	11626	19907
3687	11629	19903
3688	11632	19899
3689	11635	19896
3690	11638	19892
3691	11640	19889
3692	11643	19885
3693	11646	19882
3694	11649	19878
3695	11652	19874
3696	11655	19871
3697	11658	19867
3698	11661	19864
3699	11664	19860
3700	11667	19857
3701	11670	19853
3702	11672	19849
3703	11675	19846
3704	11678	19842
3705	11681	19838
3706	11684	19835
3707	11687	19831
3708	11690	19828
3709	11693	19825
3710	11696	19821
3711	11698	19817
3712	11701	19813
3713	11704	19810
3714	11708	19807
3715	11711	19804
3716	11714	19800
3717	11716	19796
3718	11719	19793
3719	11724	19793
3720	11728	19790
3721	11731	19787
3722	11733	19783
3723	11736	19780
3724	11740	19777
3725	11743	19773
3726	11746	19770
3727	11749	19766
3728	11751	19762
3729	11755	19760
3730	11758	19757
3731	11761	19753
3732	11764	19750
3733	11767	19746
3734	11770	19743
3735	11773	19739
3736	11776	19736
3737	11779	19732
3738	11782	19729
3739	11785	19727
3740	11790	19726
3741	11793	19723
3742	11796	19720
3743	11800	19717
3744	11803	19714
3745	11806	19710
3746	11809	19708
3747	11812	19704
3748	11816	19702
3749	11820	19700
3750	11824	19699
3751	11827	19696
3752	11831	19694
3753	11834	19691
3754	11837	19687
3755	11840	19684
3756	11843	19680
3757	11846	19677
3758	11849	19674
3759	11853	19671
3760	11856	19667
3761	11859	19664
3762	11861	19660
3763	11864	19657
3764	11867	19653
3765	11870	19649
3766	11873	19646
3767	11876	19642
3768	11879	19638
3769	11882	19635
3770	11884	19631
3771	11887	19627
3772	11890	19623
3773	11893	19620
3774	11895	19616
3775	11898	19613
3776	11902	19609
3777	11904	19606
3778	11908	19603
3779	11911	19600
3780	11914	19596
3781	11917	19592
3782	11919	19589
3783	11923	19586
3784	11926	19582
3785	11929	19579
3786	11931	19575
3787	11934	19571
3788	11937	19567
3789	11940	19564
3790	11942	19560
3791	11945	19556
3792	11948	19553
3793	11951	19549
3794	11954	19545
3795	11957	19542
3796	11960	19539
3797	11963	19535
3798	11965	19531
3799	11968	19528
3800	11971	19524
3801	11974	19521
3802	11977	19517
3803	11980	19514
3804	11983	19510
3805	11986	19506
3806	11988	19502
3807	11991	19499
3808	11994	19495
3809	11997	19491
3810	12000	19488
3811	12002	19484
3812	12005	19480
3813	12008	19477
3814	12011	19473
3815	12014	19469
3816	12016	19465
3817	12019	19462
3818	12022	19458
3819	12025	19454
3820	12028	19450
3821	12031	19448
3822	12034	19444
3823	12037	19440
3824	12040	19437
3825	12043	19434
3826	12046	19430
3827	12049	19427
3828	12052	19423
3829	12055	19420
3830	12058	19416
3831	12061	19413
3832	12064	19410
3833	12066	19406
3834	12069	19402
3835	12072	19399
3836	12075	19395
3837	12078	19392
3838	12081	19389
3839	12084	19385
3840	12087	19382
3841	12090	19378
3842	12093	19375
3843	12096	19371
3844	12099	19368
3845	12102	19364
3846	12105	19361
3847	12107	19357
3848	12111	19355
3849	12114	19352
3850	12117	19348
3851	12120	19345
3852	12124	19342
3853	12128	19341
3854	12131	19338
3855	12135	19336
3856	12138	19333
3857	12143	19331
3858	12146	19329
3859	12150	19327
3860	12154	19324
3861	12158	19323
3862	12162	19322
3863	12166	19320
3864	12170	19318
3865	12174	19317
3866	12179	19316
3867	12183	19313
3868	12186	19310
3869	12189	19308
3870	12194	19307
3871	12197	19304
3872	12200	19301
3873	12205	19300
3874	12209	19299
3875	12212	19295
3876	12216	19293
3877	12220	19291
3878	12224	19290
3879	12228	19288
3880	12232	19286
3881	12235	19283
3882	12240	19282
3883	12244	19281
3884	12247	19277
3885	12250	19274
3886	12255	19274
3887	12260	19273
3888	12264	19272
3889	12269	19271
3890	12273	19269
3891	12277	19267
3892	12280	19265
3893	12284	19262
3894	12288	19261
3895	12292	19259
3896	12295	19255
3897	12298	19252
3898	12303	19251
3899	12306	19249
3900	12310	19246
3901	12313	19243
3902	12317	19241
3903	12322	19240
3904	12325	19238
3905	12329	19236
3906	12334	19235
3907	12338	19233
3908	12342	19231
3909	12345	19227
3910	12348	19225
3911	12352	19223
3912	12356	19221
3913	12359	19217
3914	12362	19214
3915	12366	19212
3916	12370	19210
3917	12373	19208
3918	12377	19206
3919	12381	19203
3920	12385	19202
3921	12389	19200
3922	12393	19198
3923	12397	19196
3924	12401	19194
3925	12405	19193
3926	12408	19189
3927	12412	19187
3928	12417	19186
3929	12420	19183
3930	12423	19180
3931	12426	19177
3932	12430	19175
3933	12435	19174
3934	12438	19171
3935	12441	19168
3936	12445	19166
3937	12449	19163
3938	12452	19161
3939	12455	19157
3940	12459	19155
3941	12464	19155
3942	12468	19152
3943	12471	19149
3944	12474	19146
3945	12478	19145
3946	12482	19142
3947	12485	19139
3948	12489	19137
3949	12492	19134
3950	12497	19133
3951	12501	19131
3952	12505	19129
3953	12508	19126
3954	12512	19124
3955	12516	19122
3956	12519	19118
3957	12522	19116
3958	12527	19115
3959	12530	19112
3960	12533	19109
3961	12536	19105
3962	12539	19102
3963	12543	19100
3964	12547	19098
3965	12550	19094
3966	12554	19092
3967	12557	19089
3968	12561	19086
3969	12564	19083
3970	12567	19080
3971	12570	19077
3972	12573	19074
3973	12576	19071
3974	12580	19068
3975	12583	19065
3976	12586	19061
3977	12590	19059
3978	12594	19057
3979	12596	19053
3980	12600	19050
3981	12603	19047
3982	12607	19046
3983	12611	19044
3984	12615	19041
3985	12618	19039
3986	12622	19036
3987	12626	19034
3988	12629	19031
3989	12633	19029
3990	12637	19027
3991	12641	19025
3992	12644	19022
3993	12648	19020
3994	12651	19016
3995	12656	19015
3996	12660	19014
3997	12663	19011
3998	12666	19008
3999	12670	19006
4000	12675	19005
4001	12679	19003
4002	12682	19000
4003	12686	18997
4004	12690	18996
4005	12694	18994
4006	12698	18991
4007	12701	18989
4008	12705	18987
4009	12709	18984
4010	12713	18982
4011	12716	18980
4012	12719	18976
4013	12722	18973
4014	12725	18970
4015	12729	18966
4016	12732	18963
4017	12735	18960
4018	12738	18956
4019	12741	18953
4020	12743	18949
4021	12746	18945
4022	12749	18942
4023	12752	18937
4024	12754	18934
4025	12757	18930
4026	12760	18926
4027	12763	18923
4028	12766	18919
4029	12769	18915
4030	12771	18912
4031	12774	18908
4032	12777	18904
4033	12780	18900
4034	12783	18897
4035	12785	18893
4036	12788	18890
4037	12791	18886
4038	12794	18882
4039	12797	18879
4040	12800	18876
4041	12803	18872
4042	12806	18869
4043	12809	18866
4044	12812	18862
4045	12816	18859
4046	12818	18856
4047	12821	18852
4048	12824	18848
4049	12826	18844
4050	12830	18842
4051	12833	18838
4052	12836	18835
4053	12839	18831
4054	12842	18827
4055	12844	18824
4056	12847	18820
4057	12850	18817
4058	12853	18813
4059	12856	18809
4060	12859	18806
4061	12862	18802
4062	12865	18798
4063	12867	18795
4064	12870	18791
4065	12873	18787
4066	12876	18784
4067	12879	18780
4068	12881	18776
4069	12884	18773
4070	12887	18769
4071	12890	18765
4072	12893	18761
4073	12896	18758
4074	12899	18755
4075	12902	18751
4076	12904	18748
4077	12908	18744
4078	12910	18741
4079	12913	18737
4080	12916	18734
4081	12919	18730
4082	12922	18727
4083	12925	18724
4084	12928	18720
4085	12932	18717
4086	12934	18713
4087	12937	18710
4088	12941	18707
4089	12945	18705
4090	12948	18703
4091	12951	18699
4092	12955	18697
4093	12958	18693
4094	12963	18692
4095	12966	18690
4096	12970	18688
4097	12974	18686
4098	12979	18685
4099	12982	18681
4100	12986	18680
4101	12991	18679
4102	12995	18677
4103	12998	18674
4104	13001	18670
4105	13004	18668
4106	13009	18667
4107	13013	18665
4108	13016	18661
4109	13020	18659
4110	13024	18657
4111	13028	18655
4112	13031	18652
4113	13035	18650
4114	13039	18648
4115	13044	18647
4116	13047	18644
4117	13050	18641
4118	13054	18638
4119	13058	18637
4120	13062	18635
4121	13066	18632
4122	13070	18630
4123	13074	18628
4124	13078	18626
4125	13081	18623
4126	13084	18620
4127	13088	18618
4128	13091	18615
4129	13094	18611
4130	13097	18608
4131	13101	18605
4132	13105	18604
4133	13109	18601
4134	13112	18598
4135	13115	18595
4136	13119	18593
4137	13123	18591
4138	13127	18588
4139	13130	18585
4140	13134	18583
4141	13138	18581
4142	13141	18578
4143	13145	18575
4144	13148	18572
4145	13151	18569
4146	13156	18568
4147	13159	18565
4148	13162	18562
4149	13165	18558
4150	13170	18557
4151	13174	18556
4152	13177	18552
4153	13181	18549
4154	13184	18547
4155	13188	18545
4156	13192	18543
4157	13195	18540
4158	13198	18536
4159	13202	18534
4160	13205	18531
4161	13208	18527
4162	13211	18524
4163	13215	18521
4164	13218	18518
4165	13221	18515
4166	13225	18512
4167	13228	18509
4168	13231	18506
4169	13234	18503
4170	13237	18499
4171	13240	18495
4172	13243	18492
4173	13246	18488
4174	13249	18485
4175	13252	18482
4176	13255	18478
4177	13258	18475
4178	13261	18471
4179	13264	18468
4180	13267	18465
4181	13270	18461
4182	13273	18458
4183	13276	18454
4184	13279	18451
4185	13282	18447
4186	13284	18444
4187	13288	18440
4188	13290	18436
4189	13293	18433
4190	13296	18430
4191	13299	18426
4192	13302	18423
4193	13305	18419
4194	13308	18416
4195	13311	18412
4196	13314	18409
4197	13317	18405
4198	13320	18402
4199	13323	18398
4200	13326	18395
4201	13329	18391
4202	13331	18388
4203	13334	18384
4204	13337	18380
4205	13340	18377
4206	13343	18373
4207	13346	18369
4208	13348	18366
4209	13352	18363
4210	13355	18359
4211	13358	18356
4212	13360	18352
4213	13363	18348
4214	13366	18345
4215	13369	18341
4216	13372	18338
4217	13375	18335
4218	13379	18332
4219	13381	18328
4220	13384	18325
4221	13387	18321
4222	13390	18318
4223	13393	18314
4224	13396	18310
4225	13399	18307
4226	13401	18303
4227	13404	18300
4228	13407	18296
4229	13410	18293
4230	13413	18289
4231	13416	18285
4232	13418	18281
4233	13421	18278
4234	13424	18275
4235	13427	18271
4236	13430	18267
4237	13433	18263
4238	13436	18260
4239	13439	18256
4240	13442	18253
4241	13445	18250
4242	13448	18246
4243	13450	18242
4244	13453	18239
4245	13456	18235
4246	13459	18231
4247	13462	18228
4248	13465	18225
4249	13468	18221
4250	13471	18218
4251	13473	18214
4252	13476	18210
4253	13479	18207
4254	13482	18203
4255	13485	18200
4256	13488	18197
4257	13491	18193
4258	13494	18190
4259	13497	18186
4260	13500	18182
4261	13503	18179
4262	13505	18175
4263	13509	18172
4264	13511	18169
4265	13514	18165
4266	13518	18162
4267	13520	18158
4268	13524	18156
4269	13527	18152
4270	13529	18148
4271	13532	18144
4272	13535	18141
4273	13538	18137
4274	13541	18134
4275	13544	18131
4276	13548	18128
4277	13551	18125
4278	13553	18121
4279	13556	18118
4280	13559	18114
4281	13562	18111
4282	13565	18107
4283	13568	18103
4284	13570	18099
4285	13573	18096
4286	13576	18092
4287	13579	18089
4288	13582	18086
4289	13585	18082
4290	13588	18078
4291	13591	18075
4292	13594	18071
4293	13597	18068
4294	13600	18064
4295	13602	18061
4296	13605	18057
4297	13608	18053
4298	13611	18050
4299	13614	18046
4300	13616	18042
4301	13619	18039
4302	13622	18035
4303	13625	18031
4304	13627	18027
4305	13630	18024
4306	13633	18020
4307	13636	18017
4308	13639	18013
4309	13641	18009
4310	13644	18006
4311	13647	18002
4312	13650	17998
4313	13653	17995
4314	13655	17991
4315	13658	17987
4316	13661	17984
4317	13664	17980
4318	13667	17976
4319	13669	17973
4320	13672	17969
4321	13675	17966
4322	13678	17962
4323	13681	17958
4324	13684	17955
4325	13686	17951
4326	13689	17948
4327	13692	17944
4328	13695	17940
4329	13697	17936
4330	13700	17933
4331	13703	17929
4332	13706	17925
4333	13708	17922
4334	13711	17918
4335	13714	17914
4336	13717	17911
4337	13720	17907
4338	13722	17903
4339	13725	17900
4340	13728	17896
4341	13731	17893
4342	13734	17889
4343	13736	17885
4344	13739	17882
4345	13742	17878
4346	13745	17874
4347	13748	17871
4348	13750	17867
4349	13753	17863
4350	13756	17860
4351	13759	17856
4352	13761	17852
4353	13764	17849
4354	13767	17845
4355	13770	17841
4356	13773	17838
4357	13775	17834
4358	13778	17830
4359	13781	17827
4360	13784	17823
4361	13786	17819
4362	13789	17816
4363	13792	17812
4364	13795	17809
4365	13798	17805
4366	13800	17801
4367	13803	17797
4368	13806	17794
4369	13809	17790
4370	13811	17787
4371	13814	17783
4372	13817	17780
4373	13820	17776
4374	13823	17773
4375	13826	17769
4376	13829	17766
4377	13833	17763
4378	13836	17761
4379	13840	17758
4380	13842	17754
4381	13845	17750
4382	13848	17747
4383	13851	17743
4384	13854	17740
4385	13857	17736
4386	13859	17732
4387	13862	17729
4388	13865	17726
4389	13868	17722
4390	13871	17719
4391	13874	17715
4392	13877	17712
4393	13880	17708
4394	13883	17705
4395	13885	17701
4396	13888	17698
4397	13891	17694
4398	13894	17691
4399	13898	17689
4400	13902	17687
4401	13908	17686
4402	13912	17685
4403	13915	17682
4404	13918	17678
4405	13922	17676
4406	13927	17675
4407	13931	17673
4408	13934	17670
4409	13937	17667
4410	13942	17666
4411	13946	17664
4412	13949	17660
4413	13953	17658
4414	13957	17656
4415	13961	17654
4416	13965	17651
4417	13969	17649
4418	13972	17647
4419	13977	17645
4420	13980	17642
4421	13983	17639
4422	13987	17636
4423	13991	17634
4424	13995	17632
4425	13998	17629
4426	14001	17626
4427	14006	17625
4428	14010	17623
4429	14014	17620
4430	14018	17618
4431	14022	17616
4432	14027	17615
4433	14030	17612
4434	14033	17609
4435	14037	17607
4436	14041	17605
4437	14045	17602
4438	14048	17599
4439	14051	17596
4440	14056	17595
4441	14059	17592
4442	14063	17589
4443	14066	17586
4444	14071	17585
4445	14075	17583
4446	14078	17580
4447	14081	17576
4448	14084	17573
4449	14088	17571
4450	14091	17567
4451	14094	17564
4452	14097	17561
4453	14100	17557
4454	14104	17554
4455	14106	17551
4456	14109	17547
4457	14112	17544
4458	14115	17540
4459	14118	17537
4460	14121	17533
4461	14124	17530
4462	14127	17527
4463	14130	17523
4464	14133	17520
4465	14137	17517
4466	14139	17514
4467	14143	17511
4468	14145	17507
4469	14148	17504
4470	14151	17500
4471	14154	17497
4472	14157	17493
4473	14160	17490
4474	14163	17486
4475	14166	17483
4476	14169	17479
4477	14171	17475
4478	14175	17472
4479	14178	17469
4480	14181	17466
4481	14184	17462
4482	14187	17459
4483	14190	17456
4484	14193	17452
4485	14196	17449
4486	14199	17446
4487	14202	17442
4488	14205	17439
4489	14208	17436
4490	14211	17432
4491	14214	17429
4492	14217	17425
4493	14219	17422
4494	14222	17418
4495	14225	17415
4496	14228	17411
4497	14231	17408
4498	14234	17404
4499	14237	17401
4500	14240	17397
4501	14243	17394
4502	14245	17390
4503	14248	17387
4504	14251	17383
4505	14254	17380
4506	14257	17376
4507	14260	17373
4508	14263	17370
4509	14266	17366
4510	14269	17363
4511	14272	17359
4512	14275	17356
4513	14278	17352
4514	14280	17348
4515	14283	17345
4516	14286	17341
4517	14289	17338
4518	14292	17335
4519	14296	17332
4520	14298	17328
4521	14301	17324
4522	14304	17321
4523	14306	17317
4524	14309	17314
4525	14312	17310
4526	14315	17306
4527	14318	17303
4528	14320	17299
4529	14323	17295
4530	14326	17292
4531	14329	17289
4532	14332	17285
4533	14335	17281
4534	14338	17278
4535	14341	17275
4536	14344	17271
4537	14346	17268
4538	14349	17264
4539	14352	17261
4540	14355	17257
4541	14358	17254
4542	14361	17250
4543	14364	17247
4544	14366	17243
4545	14369	17239
4546	14372	17236
4547	14375	17232
4548	14377	17228
4549	14380	17225
4550	14383	17221
4551	14386	17218
4552	14389	17214
4553	14392	17211
4554	14395	17207
4555	14398	17204
4556	14400	17200
4557	14403	17197
4558	14406	17194
4559	14409	17190
4560	14412	17186
4561	14415	17183
4562	14418	17179
4563	14420	17175
4564	14423	17172
4565	14426	17168
4566	14429	17165
4567	14432	17161
4568	14435	17158
4569	14437	17154
4570	14440	17151
4571	14443	17147
4572	14446	17144
4573	14449	17140
4574	14451	17136
4575	14454	17133
4576	14457	17130
4577	14460	17126
4578	14463	17123
4579	14466	17119
4580	14469	17116
4581	14472	17112
4582	14475	17109
4583	14478	17106
4584	14481	17102
4585	14484	17099
4586	14486	17095
4587	14489	17092
4588	14492	17088
4589	14495	17084
4590	14498	17081
4591	14501	17078
4592	14503	17074
4593	14506	17070
4594	14509	17067
4595	14512	17063
4596	14515	17060
4597	14518	17056
4598	14520	17053
4599	14523	17049
4600	14526	17046
4601	14529	17042
4602	14532	17039
4603	14535	17035
4604	14538	17032
4605	14541	17029
4606	14544	17025
4607	14547	17022
4608	14549	17018
4609	14552	17015
4610	14555	17011
4611	14558	17007
4612	14561	17004
4613	14564	17001
4614	14567	16997
4615	14570	16994
4616	14573	16991
4617	14576	16987
4618	14578	16984
4619	14581	16980
4620	14584	16977
4621	14587	16973
4622	14590	16970
4623	14593	16966
4624	14596	16963
4625	14599	16960
4626	14602	16957
4627	14605	16953
4628	14608	16950
4629	14612	16948
4630	14615	16945
4631	14620	16943
4632	14624	16941
4633	14627	16938
4634	14630	16934
4635	14634	16932
4636	14638	16929
4637	14641	16927
4638	14644	16923
4639	14647	16919
4640	14651	16918
4641	14655	16915
4642	14658	16912
4643	14661	16909
4644	14665	16906
4645	14669	16905
4646	14673	16902
4647	14676	16899
4648	14679	16895
4649	14683	16894
4650	14687	16891
4651	14690	16888
4652	14693	16885
4653	14697	16882
4654	14701	16880
4655	14705	16878
4656	14708	16874
4657	14711	16871
4658	14715	16869
4659	14720	16868
4660	14723	16864
4661	14726	16861
4662	14730	16859
4663	14734	16858
4664	14737	16854
4665	14740	16851
4666	14743	16847
4667	14746	16844
4668	14750	16842
4669	14754	16839
4670	14757	16836
4671	14761	16833
4672	14765	16832
4673	14769	16829
4674	14772	16826
4675	14775	16823
4676	14779	16821
4677	14784	16819
4678	14787	16815
4679	14789	16812
4680	14793	16809
4681	14797	16807
4682	14801	16805
4683	14804	16801
4684	14807	16798
4685	14811	16796
4686	14815	16794
4687	14818	16791
4688	14821	16787
4689	14824	16784
4690	14829	16783
4691	14833	16780
4692	14836	16777
4693	14839	16773
4694	14842	16770
4695	14847	16769
4696	14850	16766
4697	14853	16762
4698	14856	16759
4699	14860	16757
4700	14864	16755
4701	14867	16751
4702	14870	16749
4703	14874	16746
4704	14878	16744
4705	14882	16741
4706	14885	16738
4707	14888	16735
4708	14892	16733
4709	14895	16729
4710	14898	16726
4711	14901	16723
4712	14904	16719
4713	14907	16716
4714	14911	16713
4715	14914	16710
4716	14917	16707
4717	14921	16705
4718	14926	16703
4719	14929	16701
4720	14933	16698
4721	14935	16694
4722	14939	16692
4723	14944	16690
4724	14947	16687
4725	14950	16684
4726	14954	16681
4727	14958	16679
4728	14962	16677
4729	14965	16674
4730	14968	16670
4731	14973	16669
4732	14977	16667
4733	14980	16664
4734	14983	16660
4735	14986	16657
4736	14991	16656
4737	14995	16653
4738	14998	16650
4739	15001	16647
4740	15005	16645
4741	15009	16642
4742	15012	16639
4743	15016	16636
4744	15019	16634
4745	15024	16632
4746	15027	16629
4747	15030	16626
4748	15034	16623
4749	15038	16621
4750	15041	16618
4751	15045	16615
4752	15048	16612
4753	15051	16609
4754	15056	16607
4755	15059	16604
4756	15062	16601
4757	15065	16597
4758	15069	16596
4759	15073	16594
4760	15076	16590
4761	15079	16587
4762	15082	16583
4763	15087	16582
4764	15090	16579
4765	15093	16575
4766	15096	16572
4767	15100	16570
4768	15105	16568
4769	15108	16565
4770	15111	16562
4771	15114	16559
4772	15118	16556
4773	15122	16554
4774	15126	16552
4775	15129	16548
4776	15134	16547
4777	15139	16546
4778	15142	16543
4779	15145	16539
4780	15149	16537
4781	15153	16534
4782	15156	16531
4783	15159	16528
4784	15162	16525
4785	15165	16521
4786	15168	16517
4787	15171	16515
4788	15175	16512
4789	15178	16509
4790	15182	16506
4791	15186	16505
4792	15189	16501
4793	15192	16497
4794	15197	16496
4795	15200	16493
4796	15204	16490
4797	15206	16487
4798	15209	16483
4799	15214	16482
4800	15218	16480
4801	15221	16477
4802	15224	16473
4803	15228	16470
4804	15232	16469
4805	15236	16466
4806	15239	16463
4807	15243	16460
4808	15248	16459
