iter	RMSE
5007	0.04433716329
5008	0.04432912246
5009	0.0443197395
5010	0.04430690455
5011	0.04430231698
5012	0.04429436129
5013	0.04429380879
5014	0.04428325166
5015	0.04427590304
5016	0.04426633962
5017	0.04426286592
5018	0.04425397465
5019	0.04424557194
5020	0.04423657201
5021	0.04423535066
5022	0.04422384574
5023	0.04421669745
5024	0.04420696001
5025	0.04419904292
5026	0.04419855172
5027	0.04418936956
5028	0.04418144336
5029	0.04417845532
5030	0.04417179269
5031	0.0441684945
5032	0.04416264966
5033	0.04415739083
5034	0.04415662559
5035	0.04414755702
5036	0.04413559556
5037	0.04412875229
5038	0.04412412992
5039	0.04412320135
5040	0.04411478694
5041	0.0441140316
5042	0.04410692096
5043	0.04410597561
5044	0.04409695173
5045	0.04409511571
5046	0.04408085964
5047	0.04407721189
5048	0.04407209719
5049	0.04406639498
5050	0.04405485316
5051	0.04404557634
5052	0.04404055407
5053	0.04403187006
5054	0.04402198369
5055	0.04402068604
5056	0.04401454116
5057	0.04401049783
5058	0.04399898671
5059	0.0439910201
5060	0.04398355341
5061	0.04398295067
5062	0.04397610188
5063	0.04397531535
5064	0.04396924633
5065	0.04396184714
5066	0.04396128247
5067	0.04394827828
5068	0.04394201766
5069	0.04393288491
5070	0.04392986985
5071	0.04392934267
5072	0.04391513364
5073	0.04390816957
5074	0.04389961143
5075	0.04389251014
5076	0.04388116299
5077	0.04387276655
5078	0.043867393
5079	0.043854869
5080	0.04385162072
5081	0.04384357222
5082	0.04384293862
5083	0.04383401187
5084	0.04382785429
5085	0.04381167184
5086	0.04379958296
5087	0.04379341407
5088	0.04378248416
5089	0.043770456
5090	0.04376964686
5091	0.04375955825
5092	0.04375023885
5093	0.04374018668
5094	0.04373336782
5095	0.04372944663
5096	0.04371869485
5097	0.04371807793
5098	0.04371280363
5099	0.04370795385
5100	0.04369356777
5101	0.04368738634
5102	0.04367670655
5103	0.04366684446
5104	0.04365418977
5105	0.04364596487
5106	0.04364314657
5107	0.04363223288
5108	0.0436317202
5109	0.04362232266
5110	0.043613105
5111	0.04360623431
5112	0.04359645474
5113	0.04359593038
5114	0.04358719989
5115	0.04357940963
5116	0.04356887077
5117	0.04356260802
5118	0.04355386265
5119	0.04354410411
5120	0.0435376882
5121	0.04352822627
5122	0.04352065116
5123	0.04351969563
5124	0.04351194644
5125	0.04351028182
5126	0.04350068612
5127	0.04350024046
5128	0.04349561399
5129	0.04349490899
5130	0.04348156199
5131	0.04347575918
5132	0.04346227148
5133	0.04345753165
5134	0.04345709337
5135	0.0434464535
5136	0.04343833981
5137	0.04343487439
5138	0.04342715645
5139	0.04341676483
5140	0.04341020839
5141	0.04339742543
5142	0.04338938428
5143	0.0433751127
5144	0.04336571045
5145	0.043359164
5146	0.04334444698
5147	0.04333577466
5148	0.04332424327
5149	0.04331180278
5150	0.04330259015
5151	0.04329144953
5152	0.04328549741
5153	0.04327487059
5154	0.04326859335
5155	0.0432519478
5156	0.04324496219
5157	0.04323548224
5158	0.04323015382
5159	0.04322960009
5160	0.04321988308
5161	0.04321158333
5162	0.04320368071
5163	0.04319133906
5164	0.04318456186
5165	0.04317751287
5166	0.04317445818
5167	0.04316634287
5168	0.04315512592
5169	0.04315160923
5170	0.04314200718
5171	0.04312657417
5172	0.04312318263
5173	0.04311343482
5174	0.04310637193
5175	0.04310186384
5176	0.04309504769
5177	0.0430945611
5178	0.04308476613
5179	0.04308411952
5180	0.04307488683
5181	0.04307115004
5182	0.0430630761
5183	0.04305795819
5184	0.04304514187
5185	0.04304191954
5186	0.04303519127
5187	0.04302621832
5188	0.04301847455
5189	0.04301791922
5190	0.04301091583
5191	0.04300248283
5192	0.04299195731
5193	0.0429810856
5194	0.04297252283
5195	0.04296717375
5196	0.04295609762
5197	0.04294924688
5198	0.042945952
5199	0.04293630592
5200	0.04292350976
5201	0.04291746107
5202	0.04290532703
5203	0.04289152391
5204	0.04288432463
5205	0.04288389315
5206	0.04287316501
5207	0.04286948346
5208	0.04286025588
5209	0.04285161361
5210	0.04284505374
5211	0.04284015781
5212	0.04283101008
5213	0.04281698813
5214	0.04280786349
5215	0.04279966345
5216	0.04279641743
5217	0.04278416533
5218	0.04277890861
5219	0.04276937776
5220	0.04275920874
5221	0.0427483403
5222	0.04273977708
5223	0.04273914105
5224	0.04272832664
5225	0.04271665666
5226	0.0427071669
5227	0.04270142299
5228	0.04269151817
5229	0.04269075906
5230	0.04267746224
5231	0.04266822612
5232	0.04266020936
5233	0.04265248303
5234	0.04264856441
5235	0.04263777933
5236	0.04262849524
5237	0.04261995879
5238	0.04261638406
5239	0.0426159319
5240	0.04260611525
5241	0.04259364212
5242	0.04258697928
5243	0.04257768592
5244	0.04257009101
5245	0.04256220693
5246	0.04254996499
5247	0.04254341613
5248	0.04253382233
5249	0.04252579331
5250	0.04252532628
5251	0.04251418879
5252	0.04250739527
5253	0.04249742016
5254	0.04248785898
5255	0.04247931245
5256	0.04247036471
5257	0.04246368993
5258	0.04245253804
5259	0.0424466732
5260	0.04244621025
5261	0.04244136679
5262	0.04243574797
5263	0.04242503588
5264	0.04241947251
5265	0.04241063924
5266	0.04240608704
5267	0.04239930725
5268	0.04239117133
5269	0.04238210824
5270	0.04237975883
5271	0.04236964932
5272	0.04235605337
5273	0.04235541023
5274	0.04234421264
5275	0.0423373258
5276	0.04232811442
5277	0.04232342815
5278	0.0423136856
5279	0.04231007851
5280	0.0423014708
5281	0.04229631377
5282	0.04229012781
5283	0.04228370807
5284	0.04227992979
5285	0.04226952835
5286	0.04225865433
5287	0.04225156674
5288	0.04224708733
5289	0.04224081858
5290	0.04223533054
5291	0.04223192553
5292	0.04223145389
5293	0.04222293213
5294	0.04222146101
5295	0.04221320223
5296	0.0422066498
5297	0.04219909551
5298	0.04218745578
5299	0.04218680898
5300	0.0421751046
5301	0.04216490897
5302	0.04215130415
5303	0.04214136149
5304	0.04213555156
5305	0.04212733922
5306	0.04211639061
5307	0.04210746732
5308	0.04209913979
5309	0.04209222277
5310	0.04208301845
5311	0.0420734007
5312	0.04206206216
5313	0.04205589471
5314	0.04205507063
5315	0.04204842081
5316	0.04203663227
5317	0.0420335297
5318	0.04203187962
5319	0.04202379373
5320	0.04201711402
5321	0.04201583594
5322	0.04201233211
5323	0.04199984895
5324	0.04198879339
5325	0.04198816644
5326	0.04198196107
5327	0.04197468668
5328	0.04197138823
5329	0.04195961362
5330	0.04195688955
5331	0.04195021981
5332	0.04194312718
5333	0.04193603182
5334	0.04192857169
5335	0.04191914257
5336	0.04191839864
5337	0.04191758276
5338	0.04191546379
5339	0.04190773045
5340	0.04190719585
5341	0.04190051706
5342	0.0418914878
5343	0.04188554888
5344	0.04187813083
5345	0.04187007131
5346	0.04186864308
5347	0.04186257853
5348	0.04185469415
5349	0.04184720648
5350	0.04184680421
5351	0.04183995331
5352	0.04183537508
5353	0.04182863725
5354	0.04182119636
5355	0.04181688045
5356	0.04180232124
5357	0.0417917253
5358	0.04179082363
5359	0.04178586303
5360	0.04177181471
5361	0.04176476664
5362	0.04175906843
5363	0.04175589888
5364	0.0417427213
5365	0.04173611864
5366	0.04173068007
5367	0.04172937697
5368	0.04172035076
5369	0.04171735772
5370	0.04170934396
5371	0.04169673068
5372	0.04169327903
5373	0.04168244598
5374	0.04168202822
5375	0.04168142782
5376	0.04167765035
5377	0.04167099243
5378	0.04166771303
5379	0.04166688807
5380	0.04166121259
5381	0.04165474246
5382	0.04164375747
5383	0.04164336101
5384	0.04163885624
5385	0.04163141256
5386	0.04162381994
5387	0.04161589297
5388	0.04160761876
5389	0.04159724793
5390	0.04158390545
5391	0.04157271722
5392	0.04156843963
5393	0.04156786975
5394	0.04155986236
5395	0.04155019389
5396	0.04154947165
5397	0.04154167389
5398	0.04153413629
5399	0.04152768339
5400	0.04151752372
5401	0.04151518654
5402	0.04151336932
5403	0.0415004322
5404	0.04149121143
5405	0.04148076424
5406	0.04146934021
5407	0.04145948018
5408	0.04145897676
5409	0.04145342407
5410	0.04144730823
5411	0.041444241
5412	0.041437724
5413	0.0414276948
5414	0.04141945467
5415	0.04141177898
5416	0.04141118404
5417	0.04141070012
5418	0.04140613202
5419	0.04140273189
5420	0.04139285
5421	0.04139235295
5422	0.04138764936
5423	0.04137613982
5424	0.04136949033
5425	0.04136106376
5426	0.04135290722
5427	0.04134359849
5428	0.04133710718
5429	0.04132805903
5430	0.04132045821
5431	0.04130939888
5432	0.04129957524
5433	0.04129511404
5434	0.04128746385
5435	0.04128113774
5436	0.04127348419
5437	0.04126762216
5438	0.04125852425
5439	0.04125057208
5440	0.04124104321
5441	0.04123543042
5442	0.04122915654
5443	0.04122295978
5444	0.04122224775
5445	0.04121878357
5446	0.04121599438
5447	0.0412043279
5448	0.04119924312
5449	0.04118981937
5450	0.04118055016
5451	0.04117179949
5452	0.04116472119
5453	0.04115877305
5454	0.04115059245
5455	0.0411501167
5456	0.04114125865
5457	0.04114057283
5458	0.04113103522
5459	0.04112505284
5460	0.04111120544
5461	0.04111072896
5462	0.0411100725
5463	0.04110368069
5464	0.04109760533
5465	0.04109706737
5466	0.04108814897
5467	0.04107555373
5468	0.04107497004
5469	0.04106511998
5470	0.04105582373
5471	0.04104202597
5472	0.04103653246
5473	0.04102815163
5474	0.04102351805
5475	0.04102301419
5476	0.0410166509
5477	0.04101277975
5478	0.04100640264
5479	0.04099632944
5480	0.04099584945
5481	0.04098964536
5482	0.04098036191
5483	0.04097992959
5484	0.04096967353
5485	0.04096238456
5486	0.04096191575
5487	0.04094938366
5488	0.04094696695
5489	0.04093623726
5490	0.04092785057
5491	0.04092239774
5492	0.04091566956
5493	0.04090745039
5494	0.04090422795
5495	0.04089755142
5496	0.04089179738
5497	0.04089136467
5498	0.04088314993
5499	0.04087242081
5500	0.04086696099
5501	0.0408553461
5502	0.04085483336
5503	0.04084869804
5504	0.04084431929
5505	0.04083702447
5506	0.04083036439
5507	0.04082769735
5508	0.04082027203
5509	0.04081290088
5510	0.04081225026
5511	0.04080559271
5512	0.0408045268
5513	0.0407960391
5514	0.04079352337
5515	0.04078621768
5516	0.04078000804
5517	0.04077138379
5518	0.04076197101
5519	0.04075860075
5520	0.04074631073
5521	0.04074296552
5522	0.04073280565
5523	0.04071889858
5524	0.04070999919
5525	0.04070673871
5526	0.04070145357
5527	0.04069515256
5528	0.04068825264
5529	0.04067926504
5530	0.04066927665
5531	0.04066184064
5532	0.04065687196
5533	0.04064912656
5534	0.04064543753
5535	0.04063385686
5536	0.04062868848
5537	0.04061830623
5538	0.04060981167
5539	0.04060862531
5540	0.04060153173
5541	0.04059879419
5542	0.04059239211
5543	0.04058476185
5544	0.04057579463
5545	0.04057543011
5546	0.04056745076
5547	0.04056207093
5548	0.04055502136
5549	0.04055264792
5550	0.04054828091
5551	0.04054584948
5552	0.04053908059
5553	0.04053871733
5554	0.04052920592
5555	0.04051532861
5556	0.04050529965
5557	0.0404993904
5558	0.04049195205
5559	0.04048387403
5560	0.04048020786
5561	0.04047703552
5562	0.04046940411
5563	0.04046132433
5564	0.0404526375
5565	0.04044604581
5566	0.04043889757
5567	0.04042975691
5568	0.04042050535
5569	0.04041205876
5570	0.04040613298
5571	0.04039795959
5572	0.04038999615
5573	0.04038021933
5574	0.04037958818
5575	0.04037904194
5576	0.04036947813
5577	0.04036808601
5578	0.0403520219
5579	0.04034601846
5580	0.04033729935
5581	0.04033137084
5582	0.04032269076
5583	0.04032227203
5584	0.0403162601
5585	0.04030701655
5586	0.04029931543
5587	0.04028918881
5588	0.04028256522
5589	0.04028192502
5590	0.04027663484
5591	0.04026979797
5592	0.04025662801
5593	0.0402485317
5594	0.04024085348
5595	0.0402336942
5596	0.0402318831
5597	0.04023104285
5598	0.04022840922
5599	0.04021517253
5600	0.04020302576
5601	0.04019319733
5602	0.04018616776
5603	0.04017613712
5604	0.04016928626
5605	0.04015794796
5606	0.04014896114
5607	0.04014223173
5608	0.04013502348
5609	0.04013132282
5610	0.04012459591
5611	0.04011681161
5612	0.04011077352
5613	0.04011018532
5614	0.04010359623
5615	0.04009072056
5616	0.0400815812
5617	0.040076487
5618	0.04007596267
5619	0.04007330436
5620	0.04006535469
5621	0.040055457
5622	0.0400501595
5623	0.04003985469
5624	0.04003551306
5625	0.04002611914
5626	0.04001941419
5627	0.04001901512
5628	0.04000790105
5629	0.04000148519
5630	0.03999034911
5631	0.03998157098
5632	0.03997502366
5633	0.03996756873
5634	0.03995830444
5635	0.03994841386
5636	0.03993979411
5637	0.03993933993
5638	0.03993124961
5639	0.03992363709
5640	0.03992107494
5641	0.0399131866
5642	0.03991257673
5643	0.03990952415
5644	0.03989548344
5645	0.03989281669
5646	0.03988505689
5647	0.03988434365
5648	0.03988101676
5649	0.03987016093
5650	0.03986352873
5651	0.03986001097
5652	0.03985251782
5653	0.03984380346
5654	0.03983087129
5655	0.03982414758
5656	0.03981959248
5657	0.03980978966
5658	0.03980345378
5659	0.03979609735
5660	0.03979537333
5661	0.03979448332
5662	0.0397895236
5663	0.03978211616
5664	0.03977755572
5665	0.03976748617
5666	0.03976424266
5667	0.03976012543
5668	0.03975325561
5669	0.03975034453
5670	0.0397489819
5671	0.03974849522
5672	0.03974483992
5673	0.03974152637
5674	0.03973527469
5675	0.03972724504
5676	0.03971888005
5677	0.03971449253
5678	0.03970877986
5679	0.03970829351
5680	0.03969917309
5681	0.03969331146
5682	0.03969289472
5683	0.0396833116
5684	0.03967081401
5685	0.03966507484
5686	0.03965804356
5687	0.03964986153
5688	0.03964508548
5689	0.03963812626
5690	0.03963753802
5691	0.03962905544
5692	0.03962273299
5693	0.03962216233
5694	0.03961554419
5695	0.03961199851
5696	0.03960662983
5697	0.03960075137
5698	0.03959593026
5699	0.03958871733
5700	0.03958196287
5701	0.03957540341
5702	0.03957211299
5703	0.03956575661
5704	0.03955524585
5705	0.03954406171
5706	0.03953684365
5707	0.03953116796
5708	0.03952397209
5709	0.0395186253
5710	0.03950864669
5711	0.03950586156
5712	0.03949818337
5713	0.0394940843
5714	0.03948856286
5715	0.0394802651
5716	0.03947494596
5717	0.03947098653
5718	0.03947050033
5719	0.03946648817
5720	0.03945798495
5721	0.03944701224
5722	0.03943518868
5723	0.03942755101
5724	0.03942197762
5725	0.03941294717
5726	0.03940586839
5727	0.03939918708
5728	0.03938727149
5729	0.03938302149
5730	0.03938246459
5731	0.03937332331
5732	0.03937260895
5733	0.03936391872
5734	0.03935604286
5735	0.03934642865
5736	0.03933863549
5737	0.03932993022
5738	0.03932937971
5739	0.03931886847
5740	0.03930740931
5741	0.03930176257
5742	0.03929389522
5743	0.03928873206
5744	0.03927589873
5745	0.03927175661
5746	0.03926316096
5747	0.03925243206
5748	0.03925045749
5749	0.03924980323
5750	0.03924413453
5751	0.0392366484
5752	0.03922914834
5753	0.03922176547
5754	0.03920807178
5755	0.039205324
5756	0.03919817132
5757	0.03919109489
5758	0.03918854874
5759	0.0391776295
5760	0.03917457097
5761	0.0391670129
5762	0.03915624276
5763	0.0391511908
5764	0.03915060265
5765	0.03914080971
5766	0.039134808
5767	0.03912895811
5768	0.039124188
5769	0.03911557651
5770	0.03911167241
5771	0.03910494905
5772	0.03910233759
5773	0.03910176246
5774	0.03909732871
5775	0.03909677711
5776	0.03908551205
5777	0.03908193593
5778	0.03908161277
5779	0.03907408754
5780	0.03906601123
5781	0.03905911565
5782	0.03905870252
5783	0.03905441625
5784	0.03905374784
5785	0.03904614955
5786	0.03904399667
5787	0.03903487061
5788	0.03902826643
5789	0.03902175135
5790	0.03901799422
5791	0.03900591721
5792	0.03899453969
5793	0.0389861914
5794	0.03898271431
5795	0.03897100261
5796	0.0389634917
5797	0.03896143198
5798	0.03895076457
5799	0.03893883736
5800	0.03893117587
5801	0.03892727592
5802	0.03892030903
5803	0.03891276002
5804	0.03891208863
5805	0.0389077976
5806	0.03889851096
5807	0.03888700959
5808	0.03888057645
5809	0.03887988807
5810	0.0388794153
5811	0.03887637675
5812	0.03887057707
5813	0.03886418728
5814	0.03886237625
5815	0.03886199184
5816	0.03885595584
5817	0.038850069
5818	0.03884630493
5819	0.03884297585
5820	0.03883948742
5821	0.03882995651
5822	0.0388223847
5823	0.03881298932
5824	0.03880183561
5825	0.03879387275
5826	0.0387932402
5827	0.03878617117
5828	0.03877915443
5829	0.0387766716
5830	0.0387697605
5831	0.03876610698
5832	0.03875408933
5833	0.03874440495
5834	0.03873954076
5835	0.03873797171
5836	0.03873248937
5837	0.0387307098
5838	0.03872243594
5839	0.03871034326
5840	0.03870385917
5841	0.03869846741
5842	0.03869584283
5843	0.03868936809
5844	0.03867665149
5845	0.03867321775
5846	0.03866506882
5847	0.03865749996
5848	0.03865434984
5849	0.03864778919
5850	0.03864398262
5851	0.03863430156
5852	0.03862631837
5853	0.03861845788
5854	0.03861160218
5855	0.03859914502
5856	0.03859401498
5857	0.03859068414
5858	0.03857822057
5859	0.03857389885
5860	0.03856766605
5861	0.03856144294
5862	0.03854901253
5863	0.03854021554
5864	0.03853731426
5865	0.0385292306
5866	0.03852174805
5867	0.03851301427
5868	0.03850654706
5869	0.03850139611
5870	0.03849819106
5871	0.03848979118
5872	0.03848697166
5873	0.03847697877
5874	0.03847103985
5875	0.03846338995
5876	0.03845758545
5877	0.03845117815
5878	0.03845071111
5879	0.03844674187
5880	0.03843406563
5881	0.0384296578
5882	0.03841717257
5883	0.03840991415
5884	0.03840213462
5885	0.03839911609
5886	0.03839250226
5887	0.03838622902
5888	0.03837923105
5889	0.03837312681
5890	0.03836508756
5891	0.03835909445
5892	0.03834824398
5893	0.03834587581
5894	0.03833914611
5895	0.0383316847
5896	0.03832245277
5897	0.03831591394
5898	0.03830800004
5899	0.03830196511
5900	0.03830152237
5901	0.03829416495
5902	0.03829354544
5903	0.03829046711
5904	0.03829004996
5905	0.03828849639
5906	0.03828332183
5907	0.03827104442
5908	0.03826506146
5909	0.03825944198
5910	0.03824918668
5911	0.03824037547
5912	0.038233179
5913	0.03822911817
5914	0.03822058543
5915	0.03821391879
5916	0.03820625841
5917	0.03819826982
5918	0.0381943127
5919	0.03818587748
5920	0.03817405311
5921	0.03816704321
5922	0.0381608855
5923	0.03815762225
5924	0.03815652398
5925	0.03814932328
5926	0.03814064473
5927	0.03813586559
5928	0.03812578585
5929	0.03812531089
5930	0.03812048435
5931	0.03811419912
5932	0.03810666645
5933	0.03809938869
5934	0.03809372415
5935	0.03808759496
5936	0.03807873806
5937	0.03807094816
5938	0.03806655196
5939	0.03806187639
5940	0.03805540759
5941	0.03804933194
5942	0.03804515743
5943	0.03804295516
5944	0.03804094701
5945	0.03803753742
5946	0.03803019248
5947	0.0380295823
5948	0.03802197934
5949	0.03801471539
5950	0.03800982972
5951	0.03800235655
5952	0.03799373175
5953	0.0379914052
5954	0.03798359924
5955	0.03797386456
5956	0.03796581849
5957	0.03796513217
5958	0.03795846654
5959	0.03795461645
5960	0.03794511932
5961	0.03793430275
5962	0.03792134449
5963	0.03791250176
5964	0.03790610019
5965	0.03790448995
5966	0.03790024612
5967	0.03789212614
5968	0.03789142809
5969	0.03788028006
5970	0.03787533051
5971	0.03786485994
5972	0.03785647911
5973	0.0378523575
5974	0.03784602195
5975	0.03783884348
5976	0.03783058577
5977	0.03782541849
5978	0.03782496804
5979	0.03781784089
5980	0.03781258178
5981	0.03781111753
5982	0.0378059098
5983	0.03779758226
5984	0.03779119863
5985	0.03778103864
5986	0.0377787992
5987	0.03777432295
5988	0.0377669712
5989	0.0377665127
5990	0.03776040679
5991	0.0377534681
5992	0.03775076037
5993	0.03774465605
5994	0.03773999233
5995	0.03773684127
5996	0.03773014509
5997	0.0377198338
5998	0.03771202017
5999	0.03770689917
6000	0.03769873758
6001	0.03769815226
6002	0.03769273208
6003	0.03768869687
6004	0.03768022004
6005	0.0376798633
6006	0.03767568508
6007	0.03766921039
6008	0.03766395115
6009	0.0376588462
6010	0.03765156532
6011	0.03764467263
6012	0.03764212788
6013	0.03763182409
6014	0.03762665121
6015	0.03762383403
6016	0.03760924114
6017	0.03760868099
6018	0.03760218241
6019	0.03759710847
6020	0.03758667682
6021	0.03757974858
6022	0.03757161089
6023	0.03756903134
6024	0.03756227083
6025	0.03755021607
6026	0.03754592202
6027	0.0375425911
6028	0.03754201898
6029	0.03753548575
6030	0.03752918495
6031	0.03752870734
6032	0.03752151677
6033	0.03751499574
6034	0.0375145767
6035	0.03750748083
6036	0.03749983357
6037	0.03749324751
6038	0.03748133544
6039	0.03747741476
6040	0.03747690884
6041	0.03746891442
6042	0.0374626078
6043	0.0374544451
6044	0.03745383776
6045	0.03744387678
6046	0.03743077759
6047	0.03742571708
6048	0.03742040558
6049	0.0374131068
6050	0.03740626382
6051	0.03740522087
6052	0.03739785626
6053	0.03739228393
6054	0.03739030757
6055	0.03738924354
6056	0.03738302896
6057	0.03738263197
6058	0.03737725768
6059	0.03736958483
6060	0.03736253504
6061	0.03735479521
6062	0.03735424946
6063	0.03734718743
6064	0.03733969549
6065	0.0373390326
6066	0.03733261556
6067	0.03732609263
6068	0.03732275633
6069	0.03731687562
6070	0.0373114925
6071	0.03731113502
6072	0.03730787204
6073	0.03729528195
6074	0.03728524317
6075	0.03727899098
6076	0.03726742471
6077	0.03726257443
6078	0.03725267161
6079	0.03724506093
6080	0.03723716538
6081	0.03722670261
6082	0.03721892851
6083	0.03721260973
6084	0.03721011301
6085	0.0372097791
6086	0.03720327602
6087	0.03720064666
6088	0.03719736518
6089	0.03718957009
6090	0.03718041055
6091	0.03716808313
6092	0.03716256045
6093	0.03716098858
6094	0.03716048024
6095	0.03715390324
6096	0.03714570195
6097	0.03714037806
6098	0.037132907
6099	0.03712696251
6100	0.0371212144
6101	0.03711262326
6102	0.03710466688
6103	0.03709890129
6104	0.03709853569
6105	0.03709728307
6106	0.03708991869
6107	0.03708688965
6108	0.03708636886
6109	0.03708106131
6110	0.03707373738
6111	0.03706636344
6112	0.03705776989
6113	0.03705656532
6114	0.03705447371
6115	0.03704614939
6116	0.03703836169
6117	0.0370338541
6118	0.03702557842
6119	0.03701715288
6120	0.03701251933
6121	0.0370056059
6122	0.03699957345
6123	0.03699328617
6124	0.03699098568
6125	0.03698939758
6126	0.03698889549
6127	0.03698615776
6128	0.03698047429
6129	0.03697848376
6130	0.03697130711
6131	0.03696398671
6132	0.03695682152
6133	0.03695097771
6134	0.03694701338
6135	0.03694656421
6136	0.03694390654
6137	0.0369388767
6138	0.03693343677
6139	0.03692543771
6140	0.03691956768
6141	0.03691746462
6142	0.03691614772
6143	0.03690438319
6144	0.03690069025
6145	0.03690024399
6146	0.03689571698
6147	0.03688309713
6148	0.03687929485
6149	0.03687231449
6150	0.03687020739
6151	0.0368651108
6152	0.03686458063
6153	0.03685924999
6154	0.03684697394
6155	0.03684007505
6156	0.03683514175
6157	0.03682670484
6158	0.0368225751
6159	0.0368176873
6160	0.03681222146
6161	0.03680273658
6162	0.03679791683
6163	0.03678655736
6164	0.03678003143
6165	0.03677750031
6166	0.03677242179
6167	0.03677197702
6168	0.03676472935
6169	0.03675733976
6170	0.03675476193
6171	0.03674762879
6172	0.03674230283
6173	0.03673785099
6174	0.03673218713
6175	0.03672100152
6176	0.03672035354
6177	0.03671463438
6178	0.03670840995
6179	0.03670280659
6180	0.03669708377
6181	0.03669662021
6182	0.03669031836
6183	0.03668241594
6184	0.03667326177
6185	0.03666742093
6186	0.03666678476
6187	0.03666248794
6188	0.03666189531
6189	0.03665509426
6190	0.03664803083
6191	0.03664601006
6192	0.03664254384
6193	0.03663851929
6194	0.03662688482
6195	0.03662634286
6196	0.03662250836
6197	0.03661758518
6198	0.0366118059
6199	0.0366067081
6200	0.03660626543
6201	0.03659894204
6202	0.0365983711
6203	0.03659380906
6204	0.03658742292
6205	0.03657718344
6206	0.03656983068
6207	0.03656074085
6208	0.03655191022
6209	0.03655040913
6210	0.03654479618
6211	0.03653862184
6212	0.03653083025
6213	0.03652857345
6214	0.03651764065
6215	0.03651074304
6216	0.03651031574
6217	0.03650394117
6218	0.0364944254
6219	0.0364893322
6220	0.03648023624
6221	0.03647280213
6222	0.0364649153
6223	0.03645748235
6224	0.0364517286
6225	0.0364426509
6226	0.03643904681
6227	0.0364339383
6228	0.03642748107
6229	0.03642620588
6230	0.03641785943
6231	0.03641257891
6232	0.03640545031
6233	0.03639906376
6234	0.03639214594
6235	0.0363862299
6236	0.03637944259
6237	0.03637211215
6238	0.03636588411
6239	0.03635942388
6240	0.03635374755
6241	0.03634756543
6242	0.03634122066
6243	0.03633494713
6244	0.03633008584
6245	0.03632031944
6246	0.03631802419
6247	0.03631371794
6248	0.03630750201
6249	0.03629867737
6250	0.03629491053
6251	0.03629258331
6252	0.03628398394
6253	0.03627863674
6254	0.03627232382
6255	0.0362632959
6256	0.03625580661
6257	0.03625528541
6258	0.03624650827
6259	0.03624321838
6260	0.03623681619
6261	0.03623372693
6262	0.03623315869
6263	0.03623014541
6264	0.03622649598
6265	0.03622418187
6266	0.03622267022
6267	0.03621816427
6268	0.03621510355
6269	0.03621046401
6270	0.03620567401
6271	0.03620517741
6272	0.03619514666
6273	0.03618876963
6274	0.03618130008
6275	0.03617239423
6276	0.03616382235
6277	0.03615792308
6278	0.03615494223
6279	0.03614904138
6280	0.03614654255
6281	0.03613804829
6282	0.03613093571
6283	0.03612281871
6284	0.03612116168
6285	0.03611160233
6286	0.0360988623
6287	0.0360943505
6288	0.03608500257
6289	0.03607744936
6290	0.03607139026
6291	0.0360656757
6292	0.03606362522
6293	0.03605686684
6294	0.03605098567
6295	0.03604670793
6296	0.0360351123
6297	0.03602970443
6298	0.03602237431
6299	0.03601659903
6300	0.03601043184
6301	0.03599896915
6302	0.03599523489
6303	0.03599082925
6304	0.03598965004
6305	0.03598447021
6306	0.03598393139
6307	0.03597642951
6308	0.03597065411
6309	0.03595982279
6310	0.03594937801
6311	0.03594179544
6312	0.03593888738
6313	0.03593380377
6314	0.03592514363
6315	0.03591723478
6316	0.03591398173
6317	0.03590749147
6318	0.0359026177
6319	0.03590025845
6320	0.03589415363
6321	0.03588736866
6322	0.03588145414
6323	0.03587700708
6324	0.03586980486
6325	0.03586443176
6326	0.03585867795
6327	0.03585554354
6328	0.03585007612
6329	0.03584875829
6330	0.03584012264
6331	0.03583966094
6332	0.03583330942
6333	0.03583016786
6334	0.03582846165
6335	0.03582573684
6336	0.03582162425
6337	0.03581489538
6338	0.03581170839
6339	0.0358027552
6340	0.03579090936
6341	0.03578341964
6342	0.03577140347
6343	0.03576820798
6344	0.03576261236
6345	0.03576008575
6346	0.03575459436
6347	0.03574711062
6348	0.03573805184
6349	0.03573340021
6350	0.03572903863
6351	0.03572216915
6352	0.03571209702
6353	0.03571085936
6354	0.03570363725
6355	0.03570016848
6356	0.03569407534
6357	0.03568886608
6358	0.03568457095
6359	0.03567904113
6360	0.03567347051
6361	0.03566723706
6362	0.03566079001
6363	0.03565268357
6364	0.03564758205
6365	0.03564715141
6366	0.03563866952
6367	0.03563813637
6368	0.03562757087
6369	0.03562269998
6370	0.03561789139
6371	0.03560894916
6372	0.03560851162
6373	0.03560059964
6374	0.03559385916
6375	0.03558527929
6376	0.03558193164
6377	0.03557667442
6378	0.03557580507
6379	0.03557017133
6380	0.0355619648
6381	0.03555874638
6382	0.03555389641
6383	0.03554438907
6384	0.03553689072
6385	0.03553124042
6386	0.03552728114
6387	0.03551685161
6388	0.03551093306
6389	0.0355105177
6390	0.03550902178
6391	0.0355015224
6392	0.03549669706
6393	0.03549367422
6394	0.03548791184
6395	0.03548662082
6396	0.03547954679
6397	0.03547799948
6398	0.03547338139
6399	0.03546250383
6400	0.03546089751
6401	0.03546049224
6402	0.03545241996
6403	0.03544443501
6404	0.03543900323
6405	0.03543134603
6406	0.03542714654
